SalesKey,ProductKey,CustomerKey,LocationKey,DateKey,Quantity,Net Price,Sales Amount
64674,1044,18974,173,20090803,4,564.3,2257.2
64675,222,18974,173,20090803,4,512.1,2048.4
64676,1278,18974,173,20090803,4,13.491,53.964
64677,1659,18974,173,20090803,4,233.991,935.964
64678,1668,18974,173,20090803,4,6.291,25.164
64679,1577,18974,173,20090803,4,197.1,788.4
64680,440,18974,173,20090803,4,197.955,791.82
64681,832,18974,173,20090803,4,13.95,55.8
64682,2139,18974,173,20090803,4,116.91,467.64
64683,2041,18974,173,20090803,4,89.991,359.964
64684,263,18974,173,20090803,4,476.1,1904.4
64685,1559,18974,173,20090803,4,269.1,1076.4
64686,1097,18974,173,20090803,4,511.2,2044.8
64687,227,18974,173,20090803,4,575.1,2300.4
64688,865,18974,173,20090803,4,45.891,183.564
64689,495,18974,173,20090803,4,125.1,500.4
64690,1511,18974,173,20090803,4,206.1,824.4
64691,1149,18974,173,20090803,4,388.8,1555.2
64692,36,19036,160,20090803,4,86.355,345.42
64693,1810,13075,32,20090804,1,28.8,28.8
64694,1810,13078,10,20090804,1,28.8,28.8
64695,1810,13081,12,20090804,1,28.8,28.8
64696,1810,13087,13,20090804,1,28.8,28.8
64697,1810,13088,30,20090804,1,28.8,28.8
64698,1810,13098,12,20090804,1,28.8,28.8
64699,1810,13100,7,20090804,1,28.8,28.8
64700,1810,13108,7,20090804,1,28.8,28.8
64701,1810,13121,16,20090804,1,28.8,28.8
64702,1810,13122,11,20090804,1,28.8,28.8
64703,1810,13089,6,20090804,2,28.8,57.6
64704,1810,13099,14,20090804,2,28.8,57.6
64705,1810,13109,39,20090804,2,28.8,57.6
64706,1810,13118,12,20090804,2,28.8,57.6
64707,1810,13079,33,20090804,3,28.8,86.4
64708,1297,18976,108,20090805,1,22.5,22.5
64709,1897,2348,75,20090805,1,2879.991,2879.991
64710,1897,2349,69,20090805,1,2879.991,2879.991
64711,1897,2350,74,20090805,1,2879.991,2879.991
64712,2461,3336,284,20090805,1,194.058,194.058
64713,2461,3337,196,20090805,1,194.058,194.058
64714,2461,3338,202,20090805,1,194.058,194.058
64715,2461,3341,204,20090805,1,194.058,194.058
64716,2461,3343,253,20090805,1,194.058,194.058
64717,2461,3344,198,20090805,1,194.058,194.058
64718,2461,3350,202,20090805,1,194.058,194.058
64719,2461,3352,45,20090805,1,194.058,194.058
64720,2461,3353,268,20090805,1,194.058,194.058
64721,161,18971,153,20090805,1,1432.98,1432.98
64722,693,18992,140,20090805,1,206.1,206.1
64723,708,18992,140,20090805,1,70.2,70.2
64724,574,18988,299,20090805,1,98.1,98.1
64725,1660,18975,101,20090805,1,260.991,260.991
64726,999,18975,101,20090805,1,207.9,207.9
64727,1384,18975,101,20090805,1,15.291,15.291
64728,264,18975,101,20090805,1,432.0,432.0
64729,2325,18975,101,20090805,1,26.991,26.991
64730,1260,18975,101,20090805,1,33.291,33.291
64731,320,18975,101,20090805,1,629.1,629.1
64732,1204,18975,101,20090805,1,1440.0,1440.0
64733,2365,18975,101,20090805,1,359.991,359.991
64734,328,18975,101,20090805,1,233.1,233.1
64735,787,18975,101,20090805,1,8.55,8.55
64736,1337,18975,101,20090805,1,42.696,42.696
64737,219,18975,101,20090805,1,719.1,719.1
64738,946,18975,101,20090805,1,133.2,133.2
64739,1994,18975,101,20090805,1,85.491,85.491
64740,430,18975,101,20090805,1,242.955,242.955
64741,1237,18975,101,20090805,1,160.2,160.2
64742,2454,18975,101,20090805,1,26.991,26.991
64743,2281,18975,101,20090805,1,206.991,206.991
64744,957,18975,101,20090805,1,207.9,207.9
64745,536,18975,101,20090805,1,89.1,89.1
64746,1061,18975,101,20090805,1,529.2,529.2
64747,1977,18975,101,20090805,1,443.7,443.7
64748,2248,18975,101,20090805,1,241.65,241.65
64749,1310,18975,101,20090805,1,25.2,25.2
64750,2268,18975,101,20090805,1,71.955,71.955
64751,2268,18976,108,20090805,1,71.955,71.955
64752,267,18976,108,20090805,1,296.1,296.1
64753,1398,18976,108,20090805,1,26.091,26.091
64754,2185,18976,108,20090805,1,146.7,146.7
64755,328,18976,108,20090805,1,233.1,233.1
64756,1259,18976,108,20090805,1,35.991,35.991
64757,2366,18976,108,20090805,1,269.991,269.991
64758,278,18976,108,20090805,1,324.0,324.0
64759,1070,18976,108,20090805,1,280.8,280.8
64760,2122,18976,108,20090805,1,1485.0,1485.0
64761,1204,18976,108,20090805,1,1440.0,1440.0
64762,2057,18976,108,20090805,1,161.991,161.991
64763,2277,18976,108,20090805,1,26.991,26.991
64764,772,18976,108,20090805,1,10.71,10.71
64765,31,19036,160,20090805,1,229.5,229.5
64766,31,19036,160,20090805,2,229.5,459.0
64767,999,18975,101,20090805,2,207.9,415.8
64768,1384,18975,101,20090805,2,15.291,30.582
64769,264,18975,101,20090805,2,432.0,864.0
64770,2325,18975,101,20090805,2,26.991,53.982
64771,1260,18975,101,20090805,2,33.291,66.582
64772,320,18975,101,20090805,2,629.1,1258.2
64773,328,18975,101,20090805,2,233.1,466.2
64774,787,18975,101,20090805,2,8.55,17.1
64775,1337,18975,101,20090805,2,42.696,85.392
64776,219,18975,101,20090805,2,719.1,1438.2
64777,946,18975,101,20090805,2,133.2,266.4
64778,1994,18975,101,20090805,2,85.491,170.982
64779,430,18975,101,20090805,2,242.955,485.91
64780,1237,18975,101,20090805,2,160.2,320.4
64781,2454,18975,101,20090805,2,26.991,53.982
64782,2281,18975,101,20090805,2,206.991,413.982
64783,574,18988,299,20090805,2,98.1,196.2
64784,957,18975,101,20090805,2,207.9,415.8
64785,536,18975,101,20090805,2,89.1,178.2
64786,2461,3351,203,20090805,2,194.058,388.116
64787,1061,18975,101,20090805,2,529.2,1058.4
64788,1977,18975,101,20090805,2,443.7,887.4
64789,708,18992,140,20090805,2,70.2,140.4
64790,2248,18975,101,20090805,2,241.65,483.3
64791,1310,18975,101,20090805,2,25.2,50.4
64792,2268,18975,101,20090805,2,71.955,143.91
64793,267,18976,108,20090805,2,296.1,592.2
64794,1398,18976,108,20090805,2,26.091,52.182
64795,2185,18976,108,20090805,2,146.7,293.4
64796,328,18976,108,20090805,2,233.1,466.2
64797,1259,18976,108,20090805,2,35.991,71.982
64798,2366,18976,108,20090805,2,269.991,539.982
64799,278,18976,108,20090805,2,324.0,648.0
64800,1070,18976,108,20090805,2,280.8,561.6
64801,2122,18976,108,20090805,2,1485.0,2970.0
64802,1204,18976,108,20090805,2,1440.0,2880.0
64803,2057,18976,108,20090805,2,161.991,323.982
64804,2277,18976,108,20090805,2,26.991,53.982
64805,772,18976,108,20090805,2,10.71,21.42
64806,1297,18976,108,20090805,2,22.5,45.0
64807,999,18975,101,20090805,3,207.9,623.7
64808,1384,18975,101,20090805,3,15.291,45.873
64809,264,18975,101,20090805,3,432.0,1296.0
64810,2325,18975,101,20090805,3,26.991,80.973
64811,1260,18975,101,20090805,3,33.291,99.873
64812,320,18975,101,20090805,3,629.1,1887.3
64813,1204,18975,101,20090805,3,1440.0,4320.0
64814,2365,18975,101,20090805,3,359.991,1079.973
64815,328,18975,101,20090805,3,233.1,699.3
64816,787,18975,101,20090805,3,8.55,25.65
64817,1337,18975,101,20090805,3,42.696,128.088
64818,219,18975,101,20090805,3,719.1,2157.3
64819,946,18975,101,20090805,3,133.2,399.6
64820,1994,18975,101,20090805,3,85.491,256.473
64821,430,18975,101,20090805,3,242.955,728.865
64822,1237,18975,101,20090805,3,160.2,480.6
64823,2454,18975,101,20090805,3,26.991,80.973
64824,2281,18975,101,20090805,3,206.991,620.973
64825,574,18988,299,20090805,3,98.1,294.3
64826,957,18975,101,20090805,3,207.9,623.7
64827,536,18975,101,20090805,3,89.1,267.3
64828,1061,18975,101,20090805,3,529.2,1587.6
64829,1977,18975,101,20090805,3,443.7,1331.1
64830,708,18992,140,20090805,3,70.2,210.6
64831,2248,18975,101,20090805,3,241.65,724.95
64832,1310,18975,101,20090805,3,25.2,75.6
64833,2268,18975,101,20090805,3,71.955,215.865
64834,2268,18976,108,20090805,3,71.955,215.865
64835,267,18976,108,20090805,3,296.1,888.3
64836,1398,18976,108,20090805,3,26.091,78.273
64837,2185,18976,108,20090805,3,146.7,440.1
64838,328,18976,108,20090805,3,233.1,699.3
64839,1259,18976,108,20090805,3,35.991,107.973
64840,278,18976,108,20090805,3,324.0,972.0
64841,1070,18976,108,20090805,3,280.8,842.4
64842,2122,18976,108,20090805,3,1485.0,4455.0
64843,161,18971,153,20090805,3,1432.98,4298.94
64844,2057,18976,108,20090805,3,161.991,485.973
64845,2277,18976,108,20090805,3,26.991,80.973
64846,772,18976,108,20090805,3,10.71,32.13
64847,31,19036,160,20090805,3,229.5,688.5
64848,1297,18976,108,20090805,4,22.5,90.0
64849,1660,18975,101,20090805,4,260.991,1043.964
64850,1384,18975,101,20090805,4,15.291,61.164
64851,264,18975,101,20090805,4,432.0,1728.0
64852,2325,18975,101,20090805,4,26.991,107.964
64853,1260,18975,101,20090805,4,33.291,133.164
64854,320,18975,101,20090805,4,629.1,2516.4
64855,2365,18975,101,20090805,4,359.991,1439.964
64856,328,18975,101,20090805,4,233.1,932.4
64857,787,18975,101,20090805,4,8.55,34.2
64858,1337,18975,101,20090805,4,42.696,170.784
64859,219,18975,101,20090805,4,719.1,2876.4
64860,946,18975,101,20090805,4,133.2,532.8
64861,1994,18975,101,20090805,4,85.491,341.964
64862,430,18975,101,20090805,4,242.955,971.82
64863,1237,18975,101,20090805,4,160.2,640.8
64864,1897,2347,196,20090805,4,2879.991,11519.964
64865,2454,18975,101,20090805,4,26.991,107.964
64866,574,18988,299,20090805,4,98.1,392.4
64867,693,18992,140,20090805,4,206.1,824.4
64868,536,18975,101,20090805,4,89.1,356.4
64869,2461,3335,284,20090805,4,194.058,776.232
64870,1977,18975,101,20090805,4,443.7,1774.8
64871,708,18992,140,20090805,4,70.2,280.8
64872,1310,18975,101,20090805,4,25.2,100.8
64873,2268,18975,101,20090805,4,71.955,287.82
64874,1398,18976,108,20090805,4,26.091,104.364
64875,2185,18976,108,20090805,4,146.7,586.8
64876,328,18976,108,20090805,4,233.1,932.4
64877,1259,18976,108,20090805,4,35.991,143.964
64878,2366,18976,108,20090805,4,269.991,1079.964
64879,278,18976,108,20090805,4,324.0,1296.0
64880,1070,18976,108,20090805,4,280.8,1123.2
64881,2057,18976,108,20090805,4,161.991,647.964
64882,2277,18976,108,20090805,4,26.991,107.964
64883,772,18976,108,20090805,4,10.71,42.84
64884,31,19036,160,20090805,4,229.5,918.0
64885,50,13814,57,20090806,1,179.955,179.955
64886,50,13815,261,20090806,1,179.955,179.955
64887,50,13816,53,20090806,1,179.955,179.955
64888,50,13819,258,20090806,1,179.955,179.955
64889,50,13820,265,20090806,1,179.955,179.955
64890,50,13821,269,20090806,1,179.955,179.955
64891,50,13822,286,20090806,1,179.955,179.955
64892,50,13824,56,20090806,1,179.955,179.955
64893,634,18988,299,20090806,1,2249.1,2249.1
64894,575,18988,299,20090806,1,2065.5,2065.5
64895,631,18988,299,20090806,1,171.0,171.0
64896,597,18988,299,20090806,1,125.1,125.1
64897,640,18988,299,20090806,1,269.1,269.1
64898,546,18988,299,20090806,1,269.1,269.1
64899,595,18988,299,20090806,1,225.9,225.9
64900,607,18988,299,20090806,1,225.9,225.9
64901,539,18988,299,20090806,1,2065.5,2065.5
64902,627,18988,299,20090806,1,449.1,449.1
64903,1870,2473,73,20090806,1,1439.1,1439.1
64904,1870,2474,58,20090806,1,1439.1,1439.1
64905,1870,2476,78,20090806,1,1439.1,1439.1
64906,1870,2477,83,20090806,1,1439.1,1439.1
64907,1870,2478,65,20090806,1,1439.1,1439.1
64908,124,18971,153,20090806,1,251.991,251.991
64909,150,18971,153,20090806,1,1066.473,1066.473
64910,674,18992,140,20090806,1,188.1,188.1
64911,550,18988,299,20090806,1,98.1,98.1
64912,1666,3242,58,20090806,1,15.201,15.201
64913,1666,3250,73,20090806,1,15.201,15.201
64914,1666,3251,57,20090806,1,15.201,15.201
64915,1666,3252,83,20090806,1,15.201,15.201
64916,1666,3254,47,20090806,1,15.201,15.201
64917,1666,3255,44,20090806,1,15.201,15.201
64918,1666,3256,261,20090806,1,15.201,15.201
64919,1666,3258,73,20090806,1,15.201,15.201
64920,1666,3289,61,20090806,1,15.201,15.201
64921,1666,3290,83,20090806,1,15.201,15.201
64922,1666,3434,57,20090806,1,15.201,15.201
64923,1666,3435,59,20090806,1,15.201,15.201
64924,1666,3442,44,20090806,1,15.201,15.201
64925,1666,3443,68,20090806,1,15.201,15.201
64926,1666,3444,72,20090806,1,15.201,15.201
64927,1666,3445,72,20090806,1,15.201,15.201
64928,1666,3451,65,20090806,1,15.201,15.201
64929,1666,3452,67,20090806,1,15.201,15.201
64930,1666,3463,46,20090806,1,15.201,15.201
64931,1666,3464,58,20090806,1,15.201,15.201
64932,1666,3471,72,20090806,1,15.201,15.201
64933,1666,3472,79,20090806,1,15.201,15.201
64934,1666,3473,82,20090806,1,15.201,15.201
64935,1666,3474,83,20090806,1,15.201,15.201
64936,1378,18976,108,20090806,1,19.8,19.8
64937,865,18976,108,20090806,1,45.891,45.891
64938,297,18976,108,20090806,1,242.1,242.1
64939,2294,18976,108,20090806,1,572.391,572.391
64940,2059,18976,108,20090806,1,89.991,89.991
64941,818,18976,108,20090806,1,10.35,10.35
64942,2431,18976,108,20090806,1,26.181,26.181
64943,2315,18976,108,20090806,1,91.791,91.791
64944,2275,18976,108,20090806,1,91.791,91.791
64945,2297,18976,108,20090806,1,206.991,206.991
64946,829,18976,108,20090806,1,35.91,35.91
64947,1377,18976,108,20090806,1,14.4,14.4
64948,314,18976,108,20090806,1,278.1,278.1
64949,953,18976,108,20090806,1,169.65,169.65
64950,2073,18976,108,20090806,1,599.346,599.346
64951,803,18976,108,20090806,1,16.11,16.11
64952,2247,18976,108,20090806,1,305.1,305.1
64953,213,18976,108,20090806,1,269.91,269.91
64954,1225,18976,108,20090806,1,900.0,900.0
64955,455,18976,108,20090806,1,827.1,827.1
64956,2272,18976,108,20090806,1,241.65,241.65
64957,2487,18976,108,20090806,1,360.0,360.0
64958,2348,18976,108,20090806,1,572.391,572.391
64959,1365,18976,108,20090806,1,26.091,26.091
64960,194,18976,108,20090806,1,269.1,269.1
64961,1965,18976,108,20090806,1,443.7,443.7
64962,445,18976,108,20090806,1,503.1,503.1
64963,1328,18976,108,20090806,1,44.991,44.991
64964,508,18976,108,20090806,1,251.1,251.1
64965,2395,18976,108,20090806,1,179.991,179.991
64966,1963,18976,108,20090806,1,2879.991,2879.991
64967,825,18976,108,20090806,1,12.51,12.51
64968,267,18976,108,20090806,1,296.1,296.1
64969,865,18976,108,20090806,2,45.891,91.782
64970,297,18976,108,20090806,2,242.1,484.2
64971,2059,18976,108,20090806,2,89.991,179.982
64972,818,18976,108,20090806,2,10.35,20.7
64973,2431,18976,108,20090806,2,26.181,52.362
64974,631,18988,299,20090806,2,171.0,342.0
64975,597,18988,299,20090806,2,125.1,250.2
64976,2315,18976,108,20090806,2,91.791,183.582
64977,2275,18976,108,20090806,2,91.791,183.582
64978,124,18971,153,20090806,2,251.991,503.982
64979,2297,18976,108,20090806,2,206.991,413.982
64980,1377,18976,108,20090806,2,14.4,28.8
64981,1666,3436,66,20090806,2,15.201,30.402
64982,1666,3446,77,20090806,2,15.201,30.402
64983,1666,3458,66,20090806,2,15.201,30.402
64984,1666,3480,88,20090806,2,15.201,30.402
64985,953,18976,108,20090806,2,169.65,339.3
64986,640,18988,299,20090806,2,269.1,538.2
64987,803,18976,108,20090806,2,16.11,32.22
64988,674,18992,140,20090806,2,188.1,376.2
64989,2247,18976,108,20090806,2,305.1,610.2
64990,213,18976,108,20090806,2,269.91,539.82
64991,1225,18976,108,20090806,2,900.0,1800.0
64992,546,18988,299,20090806,2,269.1,538.2
64993,2487,18976,108,20090806,2,360.0,720.0
64994,595,18988,299,20090806,2,225.9,451.8
64995,1365,18976,108,20090806,2,26.091,52.182
64996,550,18988,299,20090806,2,98.1,196.2
64997,194,18976,108,20090806,2,269.1,538.2
64998,1965,18976,108,20090806,2,443.7,887.4
64999,1328,18976,108,20090806,2,44.991,89.982
65000,508,18976,108,20090806,2,251.1,502.2
65001,2395,18976,108,20090806,2,179.991,359.982
65002,825,18976,108,20090806,2,12.51,25.02
65003,267,18976,108,20090806,2,296.1,592.2
65004,150,18971,153,20090806,2,1066.473,2132.946
65005,865,18976,108,20090806,3,45.891,137.673
65006,297,18976,108,20090806,3,242.1,726.3
65007,2059,18976,108,20090806,3,89.991,269.973
65008,2431,18976,108,20090806,3,26.181,78.543
65009,631,18988,299,20090806,3,171.0,513.0
65010,597,18988,299,20090806,3,125.1,375.3
65011,2315,18976,108,20090806,3,91.791,275.373
65012,50,13823,56,20090806,3,179.955,539.865
65013,2275,18976,108,20090806,3,91.791,275.373
65014,124,18971,153,20090806,3,251.991,755.973
65015,2297,18976,108,20090806,3,206.991,620.973
65016,829,18976,108,20090806,3,35.91,107.73
65017,1377,18976,108,20090806,3,14.4,43.2
65018,314,18976,108,20090806,3,278.1,834.3
65019,1666,3257,268,20090806,3,15.201,45.603
65020,1666,3465,79,20090806,3,15.201,45.603
65021,953,18976,108,20090806,3,169.65,508.95
65022,640,18988,299,20090806,3,269.1,807.3
65023,803,18976,108,20090806,3,16.11,48.33
65024,674,18992,140,20090806,3,188.1,564.3
65025,2247,18976,108,20090806,3,305.1,915.3
65026,213,18976,108,20090806,3,269.91,809.73
65027,1225,18976,108,20090806,3,900.0,2700.0
65028,546,18988,299,20090806,3,269.1,807.3
65029,455,18976,108,20090806,3,827.1,2481.3
65030,2272,18976,108,20090806,3,241.65,724.95
65031,818,18976,108,20090806,3,10.35,31.05
65032,595,18988,299,20090806,3,225.9,677.7
65033,607,18988,299,20090806,3,225.9,677.7
65034,1365,18976,108,20090806,3,26.091,78.273
65035,550,18988,299,20090806,3,98.1,294.3
65036,194,18976,108,20090806,3,269.1,807.3
65037,1965,18976,108,20090806,3,443.7,1331.1
65038,445,18976,108,20090806,3,503.1,1509.3
65039,508,18976,108,20090806,3,251.1,753.3
65040,2395,18976,108,20090806,3,179.991,539.973
65041,825,18976,108,20090806,3,12.51,37.53
65042,267,18976,108,20090806,3,296.1,888.3
65043,627,18988,299,20090806,3,449.1,1347.3
65044,1378,18976,108,20090806,4,19.8,79.2
65045,297,18976,108,20090806,4,242.1,968.4
65046,2294,18976,108,20090806,4,572.391,2289.564
65047,2059,18976,108,20090806,4,89.991,359.964
65048,818,18976,108,20090806,4,10.35,41.4
65049,634,18988,299,20090806,4,2249.1,8996.4
65050,2431,18976,108,20090806,4,26.181,104.724
65051,575,18988,299,20090806,4,2065.5,8262.0
65052,631,18988,299,20090806,4,171.0,684.0
65053,597,18988,299,20090806,4,125.1,500.4
65054,2315,18976,108,20090806,4,91.791,367.164
65055,50,13813,53,20090806,4,179.955,719.82
65056,2275,18976,108,20090806,4,91.791,367.164
65057,1377,18976,108,20090806,4,14.4,57.6
65058,314,18976,108,20090806,4,278.1,1112.4
65059,953,18976,108,20090806,4,169.65,678.6
65060,2073,18976,108,20090806,4,599.346,2397.384
65061,803,18976,108,20090806,4,16.11,64.44
65062,674,18992,140,20090806,4,188.1,752.4
65063,2247,18976,108,20090806,4,305.1,1220.4
65064,213,18976,108,20090806,4,269.91,1079.64
65065,1225,18976,108,20090806,4,900.0,3600.0
65066,546,18988,299,20090806,4,269.1,1076.4
65067,2272,18976,108,20090806,4,241.65,966.6
65068,2487,18976,108,20090806,4,360.0,1440.0
65069,2348,18976,108,20090806,4,572.391,2289.564
65070,607,18988,299,20090806,4,225.9,903.6
65071,1365,18976,108,20090806,4,26.091,104.364
65072,539,18988,299,20090806,4,2065.5,8262.0
65073,550,18988,299,20090806,4,98.1,392.4
65074,194,18976,108,20090806,4,269.1,1076.4
65075,1965,18976,108,20090806,4,443.7,1774.8
65076,445,18976,108,20090806,4,503.1,2012.4
65077,508,18976,108,20090806,4,251.1,1004.4
65078,2395,18976,108,20090806,4,179.991,719.964
65079,1963,18976,108,20090806,4,2879.991,11519.964
65080,825,18976,108,20090806,4,12.51,50.04
65081,627,18988,299,20090806,4,449.1,1796.4
65082,150,18971,153,20090806,4,1066.473,4265.892
65083,1756,16793,16,20090807,1,58.41,58.41
65084,1756,16802,15,20090807,1,58.41,58.41
65085,1756,16815,28,20090807,1,58.41,58.41
65086,1756,16826,23,20090807,1,58.41,58.41
65087,1756,16831,30,20090807,1,58.41,58.41
65088,1756,16833,7,20090807,1,58.41,58.41
65089,1756,16839,6,20090807,1,58.41,58.41
65090,1756,16844,26,20090807,1,58.41,58.41
65091,1756,16827,10,20090807,2,58.41,116.82
65092,1756,16814,15,20090807,3,58.41,175.23
65093,1756,16832,22,20090807,3,58.41,175.23
65094,1749,14794,20,20090808,1,98.1,98.1
65095,1749,14796,29,20090808,1,98.1,98.1
65096,1749,14803,8,20090808,1,98.1,98.1
65097,1749,14804,16,20090808,1,98.1,98.1
65098,1802,16909,12,20090808,1,28.8,28.8
65099,1802,17382,12,20090808,1,28.8,28.8
65100,1802,17383,39,20090808,1,28.8,28.8
65101,1802,17384,13,20090808,1,28.8,28.8
65102,1802,17389,6,20090808,1,28.8,28.8
65103,1802,17405,19,20090808,1,28.8,28.8
65104,1802,17410,12,20090808,1,28.8,28.8
65105,1802,17422,8,20090808,1,28.8,28.8
65106,1802,17424,24,20090808,1,28.8,28.8
65107,1791,16856,9,20090808,1,38.7,38.7
65108,1791,16859,22,20090808,1,38.7,38.7
65109,1791,16884,26,20090808,1,38.7,38.7
65110,1791,16885,13,20090808,1,38.7,38.7
65111,1791,16901,11,20090808,1,38.7,38.7
65112,1791,16883,7,20090808,2,38.7,77.4
65113,1791,16898,19,20090808,2,38.7,77.4
65114,1802,17375,13,20090808,2,28.8,57.6
65115,1802,17401,12,20090808,2,28.8,57.6
65116,1791,16860,21,20090808,4,38.7,154.8
65117,1802,17370,12,20090808,4,28.8,115.2
65118,1863,2863,44,20090809,1,1790.91,1790.91
65119,1863,2864,45,20090809,1,1790.91,1790.91
65120,1863,2865,45,20090809,1,1790.91,1790.91
65121,1863,2866,75,20090809,1,1790.91,1790.91
65122,1863,2868,268,20090809,1,1790.91,1790.91
65123,1865,2857,69,20090809,1,1439.91,1439.91
65124,1865,2858,206,20090809,1,1439.91,1439.91
65125,1865,2859,80,20090809,1,1439.91,1439.91
65126,1865,2862,275,20090809,1,1439.91,1439.91
65127,243,18977,109,20090809,1,368.1,368.1
65128,214,18977,109,20090809,1,539.1,539.1
65129,1987,18977,109,20090809,1,89.991,89.991
65130,837,18977,109,20090809,1,10.71,10.71
65131,1472,18977,109,20090809,1,215.1,215.1
65132,178,18977,109,20090809,1,59.4,59.4
65133,2325,18977,109,20090809,1,26.991,26.991
65134,770,18977,109,20090809,1,47.61,47.61
65135,1045,18977,109,20090809,1,529.2,529.2
65136,2373,18977,109,20090809,1,269.991,269.991
65137,1377,18977,109,20090809,1,14.4,14.4
65138,221,18977,109,20090809,1,539.1,539.1
65139,2012,18977,109,20090809,1,85.491,85.491
65140,1923,18977,109,20090809,1,443.7,443.7
65141,1739,18977,109,20090809,1,25.2,25.2
65142,166,18977,109,20090809,1,107.1,107.1
65143,976,18977,109,20090809,1,169.2,169.2
65144,1469,18977,109,20090809,1,180.0,180.0
65145,872,18977,109,20090809,1,18.864,18.864
65146,498,18977,109,20090809,1,116.1,116.1
65147,2295,18977,109,20090809,1,305.1,305.1
65148,2147,18977,109,20090809,1,671.391,671.391
65149,186,18977,109,20090809,1,80.91,80.91
65150,1116,18977,109,20090809,1,580.5,580.5
65151,2510,18977,109,20090809,1,3.654,3.654
65152,719,18993,233,20090809,1,205.2,205.2
65153,143,18973,154,20090809,1,269.991,269.991
65154,134,18973,154,20090809,1,314.955,314.955
65155,2501,18977,109,20090809,1,21.348,21.348
65156,2501,18977,109,20090809,2,21.348,42.696
65157,1987,18977,109,20090809,2,89.991,179.982
65158,837,18977,109,20090809,2,10.71,21.42
65159,1472,18977,109,20090809,2,215.1,430.2
65160,178,18977,109,20090809,2,59.4,118.8
65161,2325,18977,109,20090809,2,26.991,53.982
65162,770,18977,109,20090809,2,47.61,95.22
65163,1045,18977,109,20090809,2,529.2,1058.4
65164,1377,18977,109,20090809,2,14.4,28.8
65165,221,18977,109,20090809,2,539.1,1078.2
65166,2012,18977,109,20090809,2,85.491,170.982
65167,1739,18977,109,20090809,2,25.2,50.4
65168,143,18973,154,20090809,2,269.991,539.982
65169,166,18977,109,20090809,2,107.1,214.2
65170,1469,18977,109,20090809,2,180.0,360.0
65171,872,18977,109,20090809,2,18.864,37.728
65172,498,18977,109,20090809,2,116.1,232.2
65173,2295,18977,109,20090809,2,305.1,610.2
65174,2147,18977,109,20090809,2,671.391,1342.782
65175,186,18977,109,20090809,2,80.91,161.82
65176,1116,18977,109,20090809,2,580.5,1161.0
65177,2510,18977,109,20090809,2,3.654,7.308
65178,2501,18977,109,20090809,3,21.348,64.044
65179,243,18977,109,20090809,3,368.1,1104.3
65180,214,18977,109,20090809,3,539.1,1617.3
65181,1987,18977,109,20090809,3,89.991,269.973
65182,837,18977,109,20090809,3,10.71,32.13
65183,1472,18977,109,20090809,3,215.1,645.3
65184,178,18977,109,20090809,3,59.4,178.2
65185,2325,18977,109,20090809,3,26.991,80.973
65186,770,18977,109,20090809,3,47.61,142.83
65187,2373,18977,109,20090809,3,269.991,809.973
65188,1377,18977,109,20090809,3,14.4,43.2
65189,719,18993,233,20090809,3,205.2,615.6
65190,221,18977,109,20090809,3,539.1,1617.3
65191,2012,18977,109,20090809,3,85.491,256.473
65192,1923,18977,109,20090809,3,443.7,1331.1
65193,1739,18977,109,20090809,3,25.2,75.6
65194,143,18973,154,20090809,3,269.991,809.973
65195,166,18977,109,20090809,3,107.1,321.3
65196,976,18977,109,20090809,3,169.2,507.6
65197,1469,18977,109,20090809,3,180.0,540.0
65198,134,18973,154,20090809,3,314.955,944.865
65199,872,18977,109,20090809,3,18.864,56.592
65200,1045,18977,109,20090809,3,529.2,1587.6
65201,1865,2860,48,20090809,3,1439.91,4319.73
65202,498,18977,109,20090809,3,116.1,348.3
65203,2295,18977,109,20090809,3,305.1,915.3
65204,2147,18977,109,20090809,3,671.391,2014.173
65205,186,18977,109,20090809,3,80.91,242.73
65206,1863,2867,80,20090809,3,1790.91,5372.73
65207,2510,18977,109,20090809,3,3.654,10.962
65208,2510,18977,109,20090809,4,3.654,14.616
65209,2501,18977,109,20090809,4,21.348,85.392
65210,243,18977,109,20090809,4,368.1,1472.4
65211,214,18977,109,20090809,4,539.1,2156.4
65212,1987,18977,109,20090809,4,89.991,359.964
65213,837,18977,109,20090809,4,10.71,42.84
65214,1472,18977,109,20090809,4,215.1,860.4
65215,178,18977,109,20090809,4,59.4,237.6
65216,2325,18977,109,20090809,4,26.991,107.964
65217,770,18977,109,20090809,4,47.61,190.44
65218,1045,18977,109,20090809,4,529.2,2116.8
65219,2373,18977,109,20090809,4,269.991,1079.964
65220,1377,18977,109,20090809,4,14.4,57.6
65221,2012,18977,109,20090809,4,85.491,341.964
65222,1923,18977,109,20090809,4,443.7,1774.8
65223,1739,18977,109,20090809,4,25.2,100.8
65224,143,18973,154,20090809,4,269.991,1079.964
65225,166,18977,109,20090809,4,107.1,428.4
65226,976,18977,109,20090809,4,169.2,676.8
65227,1469,18977,109,20090809,4,180.0,720.0
65228,134,18973,154,20090809,4,314.955,1259.82
65229,872,18977,109,20090809,4,18.864,75.456
65230,498,18977,109,20090809,4,116.1,464.4
65231,2295,18977,109,20090809,4,305.1,1220.4
65232,2147,18977,109,20090809,4,671.391,2685.564
65233,186,18977,109,20090809,4,80.91,323.64
65234,1116,18977,109,20090809,4,580.5,2322.0
